sample_id,AU01_mean,AU01_std,AU01_min,AU01_max,AU01_median,AU02_mean,AU02_std,AU02_min,AU02_max,AU02_median,AU04_mean,AU04_std,AU04_min,AU04_max,AU04_median,AU05_mean,AU05_std,AU05_min,AU05_max,AU05_median,AU06_mean,AU06_std,AU06_min,AU06_max,AU06_median,AU07_mean,AU07_std,AU07_min,AU07_max,AU07_median,AU09_mean,AU09_std,AU09_min,AU09_max,AU09_median,AU10_mean,AU10_std,AU10_min,AU10_max,AU10_median,AU11_mean,AU11_std,AU11_min,AU11_max,AU11_median,AU12_mean,AU12_std,AU12_min,AU12_max,AU12_median,AU14_mean,AU14_std,AU14_min,AU14_max,AU14_median,AU15_mean,AU15_std,AU15_min,AU15_max,AU15_median,AU17_mean,AU17_std,AU17_min,AU17_max,AU17_median,AU20_mean,AU20_std,AU20_min,AU20_max,AU20_median,AU23_mean,AU23_std,AU23_min,AU23_max,AU23_median,AU24_mean,AU24_std,AU24_min,AU24_max,AU24_median,AU25_mean,AU25_std,AU25_min,AU25_max,AU25_median,AU26_mean,AU26_std,AU26_min,AU26_max,AU26_median,AU28_mean,AU28_std,AU28_min,AU28_max,AU28_median,AU43_mean,AU43_std,AU43_min,AU43_max,AU43_median,anger_mean,anger_std,anger_min,anger_max,anger_median,disgust_mean,disgust_std,disgust_min,disgust_max,disgust_median,fear_mean,fear_std,fear_min,fear_max,fear_median,happiness_mean,happiness_std,happiness_min,happiness_max,happiness_median,sadness_mean,sadness_std,sadness_min,sadness_max,sadness_median,surprise_mean,surprise_std,surprise_min,surprise_max,surprise_median,neutral_mean,neutral_std,neutral_min,neutral_max,neutral_median,video_id,clip_id
Daniel,0.5956413213831478,0.0930849342307804,0.21329951,0.8197858,0.6037015,0.2293277301081081,0.0964904215353105,0.06904357,0.6036046,0.20395629,0.5460755793068363,0.178204566759044,0.07700641,0.87539065,0.55479574,0.2447069353577106,0.0468817579985856,0.2044292,0.44687223,0.22432739,0.1901678195055644,0.1125126919865907,0.07097694,0.67928046,0.15262744,0.1494435612082671,0.3568088955897974,0.0,1.0,0.0,0.4423450490461049,0.1826835552601021,0.072653845,0.83818406,0.4342732,0.042220141492178,0.0908713775100786,4.604565e-05,0.917878,0.010416608,0.3434022257551669,0.4752222397245273,0.0,1.0,0.0,0.1179245688155802,0.1229816118893804,0.025109887,0.7032472,0.06930064,0.3027424327392687,0.1991835883370981,0.04337506,0.80112493,0.23387662,0.2815976265945946,0.1447420281039523,0.05062052,0.80406827,0.24638902,0.4334423550397456,0.070837145413454,0.28580773,0.678497,0.42012575,0.0779014308426073,0.2682297175024656,0.0,1.0,0.0,0.3404041574244832,0.0904585615984144,0.12177132,0.8550094,0.3264791,0.2036017004960254,0.1694615782865281,0.028892774,0.8262109,0.12803043,0.3113278321931637,0.3015309668553978,0.0010614268,0.9965712,0.18529963,0.1336811002511923,0.1009320154465369,0.02717237,0.6700566,0.10030207,0.2875772434165342,0.1550286624734775,0.018443437,0.7864979,0.26092234,0.6226819523895072,0.2913795607430851,0.027874706,0.9599289,0.7353144,0.0115394578180302,0.0187753238127676,4.6880163e-05,0.28465346,0.005406374,0.0716414082828378,0.2081203666737499,8.194523e-06,0.9866274,0.0016520144,0.0053610468457572,0.0420254824619823,2.2471982e-06,0.7857831,0.0003931314,0.0960214572908267,0.1749748510338716,0.0006231304,0.95760465,0.016315563,0.0256495974039745,0.0541666877659022,0.0010710759,0.6400626,0.007919987,0.0098796303081955,0.035063353019615,2.3451577e-05,0.3242378,0.0010332692,0.7799074039968203,0.3037069988744301,0.0030240978,0.99592716,0.9323935,Daniel,5
Daniel,0.6646884921144673,0.0632635344547578,0.50558,0.9093183,0.660196,0.2970638204610493,0.1051309879175126,0.09496095,0.6975459,0.2813682,0.5815508212305247,0.1542313859825625,0.112732954,0.8905383,0.59474635,0.2974270271701112,0.0641280634311514,0.20794824,0.50067216,0.27199972,0.1144723581399046,0.0377336376014158,0.058905613,0.40005746,0.10496374,0.1081081081081081,0.3107640283038837,0.0,1.0,0.0,0.2851979523513513,0.1363516249681213,0.080621056,0.6014426,0.3069488,0.0049883460446104,0.0134575559868626,2.426488e-05,0.23516046,0.0018925006,0.3354531001589825,0.4725243832660692,0.0,1.0,0.0,0.040133882190779,0.0166097885231029,0.018975161,0.23336235,0.036575213,0.0993771392941176,0.0535709329022348,0.03417624,0.4760609,0.08308464,0.1681332035484896,0.0721076980704278,0.04987411,0.5424973,0.15641686,0.4205877340699523,0.0500050028859556,0.32280198,0.59953237,0.41134283,0.0,0.0,0.0,0.0,0.0,0.2672617775516693,0.0696446422302623,0.09717593,0.7494555,0.26622108,0.1423595006915739,0.0568979079160662,0.0177119,0.8154064,0.13204533,0.128576045499523,0.1477152960712974,0.0023085866,0.9323398,0.0770498,0.0749503828012718,0.0419969578040845,0.019296627,0.4312297,0.06491566,0.1841818790937996,0.102838033700277,0.022540119,0.67501974,0.16474329,0.3978149922686804,0.305951994295855,0.02844855,0.9308556,0.40875083,0.0013539913756311,0.0025573598842241,4.2864973e-05,0.027750755,0.00057668355,0.0002030527132531,0.0004681267100883,4.8478687e-06,0.004836972,6.245815e-05,0.0005950012098405,0.0131048485058054,1.7928279e-06,0.3287002,1.6665255e-05,0.0067933041554213,0.0222767559385025,0.00045041728,0.31513998,0.002225453,0.0058373395128775,0.0119973238327128,0.0012653106,0.28035083,0.0038368339,0.0025059696411764,0.0075776596795988,0.00011336372,0.09668165,0.0008158078,0.9827113417329094,0.0383588024750043,0.3035982,0.99653023,0.9909938,Daniel,6
David,0.5148860065505804,0.0402413091399461,0.371972,0.66525674,0.51836556,0.4079239610945274,0.0616421281917851,0.25311685,0.6208301,0.40244427,0.164938497946932,0.0554657623489098,0.051715422,0.38940248,0.16014326,0.3130200899668325,0.0499088519507665,0.23597188,0.4180417,0.2967087,0.2818501949585406,0.0761106020130973,0.13619117,0.48449543,0.27616963,0.0099502487562189,0.0993358218072617,0.0,1.0,0.0,0.1941183502653399,0.0376032034910402,0.12368798,0.3048051,0.19705755,0.0104589341394859,0.0191256779198915,9.804881e-05,0.2239594,0.0042804396,0.6600331674958541,0.4740908406032931,0.0,1.0,1.0,0.225752766827529,0.0640602775875721,0.07549462,0.5749168,0.21685337,0.3021044578109453,0.0783612104849988,0.1398286,0.5588657,0.28873417,0.3820336363681592,0.1078142687425514,0.12134925,0.73244506,0.3785153,0.6791219578772802,0.0478986128444615,0.5324623,0.79139066,0.68500257,0.0,0.0,0.0,0.0,0.0,0.379706031973466,0.0848331618094439,0.17625766,0.6217034,0.37784377,0.6928197552238806,0.0762670602771113,0.4665614,0.8618644,0.69865996,0.0037553992417578,0.0056059608092943,4.015982e-05,0.07945978,0.0021695998,0.1418940531359867,0.059222356103887,0.032250643,0.39663532,0.13208953,0.0743492697280265,0.0527740417454269,0.0087373145,0.35695758,0.06018146,0.1731058335986733,0.2288511157708271,0.020161644,0.8166204,0.07398423,0.0003461668618109,0.0004693367444308,2.3142311e-05,0.0055086906,0.00021181551,3.724120280116086e-05,0.0001156209064117,2.730564e-06,0.0018531432,1.1837114e-05,5.8952442900497514e-05,4.509626002561448e-05,1.0131572e-05,0.00033835473,4.5389428e-05,0.0008652860862686,0.0004445642492369,0.00021811217,0.0036980964,0.000760207,0.0005055879090945,0.0004222871955932,7.8427e-05,0.0039882166,0.00037908592,6.287076421028192e-05,8.512269734250525e-05,2.7867861e-06,0.0007859533,3.5479316e-05,0.9981238967330016,0.0010688617887642,0.99204916,0.9994574,0.99838305,David,1
David,0.5143044842192691,0.042425210857434,0.40050066,0.7154487,0.51256865,0.4406307867940199,0.0701245810489724,0.17582798,0.6127406,0.438624075,0.1505350811843853,0.0554276130770836,0.057566717,0.40050718,0.139029715,0.3511164402159468,0.0581474615121888,0.2300443,0.4874232,0.37779124,0.2575854919601329,0.0630866948575778,0.12227898,0.47985625,0.24841132,0.0,0.0,0.0,0.0,0.0,0.1677047674950166,0.0401752369000249,0.09427625,0.31671527,0.153807175,0.0045035564117425,0.0080177184646879,3.974006e-05,0.11450006,0.00224988905,0.7192691029900332,0.4497299585486446,0.0,1.0,1.0,0.1714616665315614,0.0412099913775974,0.08280846,0.3257152,0.170024795,0.2735565513455149,0.0790737289229051,0.12871766,0.77092177,0.25975114,0.360285711627907,0.1085221912026579,0.11028456,0.66218984,0.352510195,0.6545605808637873,0.0594407473185598,0.434012,0.7658931,0.659232025,0.0,0.0,0.0,0.0,0.0,0.3410685796677741,0.0859110961171155,0.13162772,0.67952687,0.33284129,0.6623580859966778,0.0905163463486298,0.3837973,0.86542475,0.66802148,0.0083337631057475,0.0147453028599428,0.00010354451,0.15112068,0.0039540355,0.1531406127757475,0.0563782941339756,0.043704443,0.3951335,0.14841716,0.0695369278373754,0.0652596230991665,0.0064985966,0.6591202,0.0509695965,0.1292786580348837,0.2215634313600765,0.016875148,0.8470674,0.0363723335,0.0008252341921029,0.0012792129644388,2.7972736e-05,0.013180394,0.0004053454699999,2.937748150199335e-05,7.025805789419652e-05,2.9478626e-06,0.0010560578,1.0645905e-05,7.039883095016611e-05,6.620657601248457e-05,9.592555e-06,0.00084859127,5.5474343e-05,0.0007683403804318,0.0006081757080863,0.00020288357,0.007524861,0.000644240525,0.0008830201893687,0.0009231368026815,0.00013206695,0.011109154,0.0006210345899999,8.329083451960133e-05,0.0001999020341444,3.796471e-06,0.003291156,4.6045814e-05,0.997340336179402,0.0025049361081466,0.9680521,0.9994437,0.998029055,David,2
David,0.4636586065339967,0.0619219106515291,0.28802973,0.62069523,0.4652607,0.3842149357545605,0.0672490887125984,0.18025395,0.6338373,0.38173452,0.1579704929087893,0.066986630600533,0.059852403,0.8391853,0.14632124,0.311053936451078,0.03871057214597,0.22731061,0.44593555,0.2976598,0.2495838671873963,0.0440797706666604,0.0785071,0.47728345,0.24376515,0.0049751243781094,0.070417297063225,0.0,1.0,0.0,0.2116231784941956,0.0488021213689304,0.10703698,0.48974758,0.21218957,0.0175066822235472,0.0356513809047352,3.9218707e-05,0.38424087,0.005562838,0.593698175787728,0.4915499472192877,0.0,1.0,1.0,0.1413445143980099,0.0432612349553694,0.018459098,0.33034363,0.1289897,0.4110595777114427,0.0872110405919679,0.14879446,0.63098264,0.41627064,0.3139404966898839,0.1123924816690368,0.08112874,0.81052744,0.30276957,0.4456872013432836,0.0578924516352516,0.296481,0.72146297,0.44168106,0.0016583747927031,0.0407231481187684,0.0,1.0,0.0,0.395421451442786,0.0998086709108683,0.169877,0.86221176,0.38514262,0.4461158583582089,0.0906630871140657,0.21433946,0.9484063,0.44557208,0.0336612220075621,0.0507070959343382,0.0003124561,0.52395284,0.017169481,0.1781778674494195,0.0766561475310331,0.053468075,0.5644835,0.16353229,0.0668178457495854,0.0662123756873528,0.009365592,0.90970916,0.053117592,0.2038905811791044,0.2635201877731962,0.016638618,0.9046749,0.06761141,0.0009406753195737,0.009153084434674,2.5178471e-05,0.19708261,0.00015779854,0.0001122546239086,0.0006847897872023,1.5058007e-06,0.014655555,1.0352675e-05,0.0007460076829669,0.0094390473764404,6.0220377e-06,0.19397135,3.850025e-05,0.0007405856353316,0.0044825554320686,8.598286e-05,0.07317228,0.00035454956,0.0018964403883946,0.0192563597550771,8.344086e-05,0.3618376,0.00030991714,0.0014000029712265,0.0234089952175852,3.3041533e-06,0.5592317,3.4274683e-05,0.9941640333333333,0.0537599027006712,0.16148937,0.9996432,0.999035,David,3
David,0.4588652168272425,0.0476691454932917,0.3265422,0.6057132,0.460612205,0.3584710068438538,0.0626264211869692,0.1703431,0.60597926,0.3568577,0.165030853936877,0.0515631208716281,0.043421254,0.3996818,0.15997471,0.3413975738372093,0.0469634461725502,0.2468582,0.6252996,0.33291572,0.2267997828903654,0.024678217773664,0.15712808,0.40245554,0.224714905,0.0,0.0,0.0,0.0,0.0,0.1828462036312292,0.0479446598823439,0.10652594,0.3309915,0.181428025,0.0113689968648621,0.0257372114141728,6.3141466e-05,0.33235738,0.00408761725,0.5664451827242525,0.4959774844116525,0.0,1.0,1.0,0.1217286065398671,0.0292931061132429,0.07136848,0.2921727,0.115719568,0.4072194402657807,0.0731321797571984,0.15595941,0.64507806,0.4089101699999999,0.3283548351710963,0.112096826452485,0.068365075,0.6935201,0.31181842,0.4217855039036545,0.0497575388231488,0.2882122,0.6029831,0.421323005,0.0,0.0,0.0,0.0,0.0,0.3899643745182724,0.0865361876649712,0.16990538,0.72526866,0.3791744449999999,0.4368832897840531,0.0819373992535991,0.22537465,0.67143846,0.44436534,0.0492450582025083,0.0641439148676503,0.00058140693,0.52468675,0.0260089805,0.1833985538554817,0.0631594479679115,0.047849093,0.45259386,0.17919978,0.0596354192681063,0.0346367470607051,0.0069322204,0.19363502,0.0522964355,0.1313330647591362,0.2177917994455859,0.015149969,0.90970665,0.056013558,0.0012214705299883,0.0019092234161483,4.855092e-05,0.016298454,0.000508975815,2.021786915973422e-05,4.8827465658672265e-05,8.188057e-07,0.0005172145,8.0502255e-06,0.0001177494517724,0.0001053774477077,1.1593935e-05,0.0008068568,8.348369000000001e-05,0.0003681396542176,0.0002068428911121,7.989073e-05,0.0019208168,0.000322000715,0.0008709059633222,0.0009037308670204,0.00011030979,0.009805344,0.00058839603,0.0005684390336333,0.0017058354249947,4.249819e-06,0.02492112,0.00016355123,0.9968330757641196,0.0031432456337626,0.97198963,0.999529,0.997914525,David,4
David,0.5265769564179105,0.0400485650644868,0.325196,0.69138616,0.5268542,0.4274492466832504,0.0764748442836083,0.16845986,0.6209824,0.4345295,0.1468285133532338,0.0625446093102584,0.04869138,0.70538574,0.13397168,0.3482659855721393,0.0487747799404479,0.23622644,0.48500255,0.33176032,0.2728256909618574,0.0601588098098913,0.1251656,0.45726585,0.27096134,0.0066334991708126,0.0812431034979257,0.0,1.0,0.0,0.1802681913880597,0.0448639609904233,0.11348913,0.37770435,0.17027114,0.0081817184287562,0.0184241332199737,0.00010092474,0.34062797,0.0033951777,0.6086235489220564,0.4884635167733751,0.0,1.0,1.0,0.1741506122205638,0.0476559432498604,0.031268187,0.36489698,0.17040405,0.2717016402487562,0.0774589445578588,0.10629804,0.61289084,0.26146775,0.3616598214096185,0.1078433750784378,0.07997485,0.79575807,0.35456762,0.6666298777611941,0.0632297639572946,0.3279787,0.7672849,0.6799793,0.0033167495854063,0.0575433752451138,0.0,1.0,0.0,0.3544166667993366,0.085919484173121,0.16264614,0.7617345,0.34970835,0.6946110181757877,0.0737292315503348,0.33301097,0.8598323,0.70312965,0.0099225776288739,0.0283250932446386,8.0825535e-05,0.41223732,0.0040439884,0.179782829230514,0.0651486230364521,0.044427007,0.3951734,0.17399172,0.0783052027855721,0.059056790441516,0.003322049,0.39278722,0.062151685,0.1444737118325041,0.2128274684760117,0.017758086,0.83189386,0.06664108,0.002296895797048,0.0174619299250864,3.425148e-05,0.32420602,0.00027643278,0.0015757127033059,0.0183225561588887,1.6607154e-06,0.37767372,5.961644e-06,7.679415448507463e-05,0.0003188430244145,1.0122634e-05,0.004392416,3.34115e-05,0.0003802526038524,0.0007171881148536,6.886281e-05,0.012131697,0.00028140133,0.0048499219585903,0.0370346094841367,0.00018089807,0.44962394,0.00057721086,5.630726729568822e-05,0.0001405828904944,3.1274992e-06,0.0015431322,2.6997146e-05,0.9907641133665008,0.0568984251089367,0.35074124,0.9995523,0.9987521,David,5
David,0.5358300225747508,0.0381751794302103,0.42156962,0.6817465,0.5345526,0.4175805903488372,0.0722708553148673,0.23867801,0.6045471,0.41800822,0.1578726300066445,0.0474714502122154,0.051641427,0.3529443,0.1509793999999999,0.3483125924584718,0.045819302366476,0.25190815,0.45505434,0.32986909,0.2575398935215947,0.049310340173836,0.13588038,0.47124448,0.2484882649999999,0.0016611295681063,0.0407569572969611,0.0,1.0,0.0,0.1713800123604651,0.0346985794834573,0.11338659,0.30015156,0.164330335,0.006894166283671,0.0119404426966952,8.540675e-05,0.15817235,0.0029755292,0.5232558139534884,0.4998742247873368,0.0,1.0,1.0,0.1718543316328903,0.037749424806966,0.07889189,0.29318312,0.16989614,0.2750445177076412,0.0613257402021437,0.13937584,0.48421496,0.270031765,0.3403132194584717,0.0958822801505232,0.122890934,0.6853381,0.330293255,0.6728552995681063,0.0466139043963465,0.52923805,0.78761727,0.68180843,0.0,0.0,0.0,0.0,0.0,0.3214313419435216,0.080066045172334,0.12682633,0.6189664,0.31570154,0.6589144090033222,0.0688651255433386,0.37387633,0.8423059,0.6668541299999999,0.0140423912711461,0.0252504286928136,0.00028581562,0.3508781,0.0073081175,0.1773492034501661,0.0652049117971005,0.052554358,0.41755408,0.16911733,0.0517776094416943,0.0414768012863914,0.0057023345,0.38953412,0.0388513785,0.1211093913870431,0.1766409569308693,0.01718588,0.81883305,0.0723172149999999,0.000508212216093,0.0004189671598634,4.0978244e-05,0.003204222,0.000385723165,2.5412019923920264e-05,5.958174552655882e-05,2.2512365e-06,0.0011143328,1.4249166e-05,6.317812502325582e-05,3.543306640582082e-05,1.1321476e-05,0.0002833147,5.3945387e-05,0.0003163649779817,0.0001067540608126,8.7653585e-05,0.0007176996,0.00030359875,0.0008443357078903,0.0006780831044211,0.00016612011,0.008688118,0.000681312035,3.474916718787376e-05,2.1687132438586825e-05,3.0679846e-06,0.00017213276,3.165131e-05,0.9982077486212624,0.0010834760127593,0.98850864,0.9995492,0.99852115,David,6
Shawn,0.5736300067834395,0.0673564409705281,0.25636116,0.7809526,0.56370765,0.2496148155955413,0.0926027386694834,0.106062055,0.65596116,0.2305773099999999,0.3172405729872611,0.1453388534629458,0.07892212,0.9265783,0.2824884,0.3199043859713376,0.0780238371669041,0.20919518,0.56271225,0.332463115,0.1308290018455414,0.0361553629918324,0.06475564,0.43185252,0.121827025,0.054140127388535,0.2264743848643036,0.0,1.0,0.0,0.2018418980780254,0.0934773875675267,0.07849387,0.7740235,0.1721309,0.0165270396234872,0.0465612556979,9.071464e-05,0.79649264,0.00635678,0.6401273885350318,0.4803454196547326,0.0,1.0,1.0,0.0477837616512738,0.0211929738098726,0.023129772,0.2594357,0.043666158,0.1512460678598726,0.077598615873537,0.04789284,0.6028041,0.133496805,0.6545341671974523,0.1165333487625818,0.21011625,0.8901428,0.661242,0.6113817350159235,0.0597992254989103,0.38644236,0.7704964,0.61540195,0.0079617834394904,0.0889437494300947,0.0,1.0,0.0,0.435182481433121,0.0870506410914531,0.2548426,0.8566618,0.419849545,0.4287864100796178,0.0910332554045165,0.1852929,0.86115456,0.42357996,0.1011760643148089,0.1209665256943969,0.002244041,0.9714972,0.06306657,0.1610817524904458,0.091685984328891,0.035902508,0.74002707,0.133425285,0.2021157534936306,0.1029753030260897,0.046121858,0.6991469,0.1801793199999999,0.2449318767531847,0.2751499482512585,0.023919107,0.93876606,0.09022405,0.0068709194856687,0.0273288521510647,0.00043348613,0.36229128,0.00199868845,0.0049097933957484,0.0366284416572887,3.3161046e-05,0.53251123,0.00019899787,0.0005199071020429,0.0037239991435997,1.2939191e-05,0.075594485,4.9512047e-05,0.000559425062406,0.0010538267930652,8.982936e-05,0.011199746,0.00030585378,0.0136577095985668,0.0372617715188344,0.0021024714,0.52730536,0.00639957535,0.0062637333333598,0.0145251826413256,0.00022534477,0.2185611,0.00264987365,0.967218514522293,0.0973225573813132,0.04253416,0.995398,0.98705963,Shawn,1
Shawn,0.5629570839808917,0.0696830683949836,0.41272104,0.7831526,0.546979,0.272944089388535,0.1089600629389693,0.10569469,0.7084595,0.24335327,0.4282540572292993,0.1412936995542468,0.089128286,0.8346261,0.42008674,0.352188545366242,0.0925560759183532,0.21375273,0.5988471,0.36985655,0.1477403344124203,0.0467061668405706,0.09566854,0.38291544,0.130627445,0.1226114649681528,0.3282521427415782,0.0,1.0,0.0,0.2361801984235668,0.070639822042547,0.10324126,0.59104425,0.225040725,0.0112173702814171,0.0408513988006269,6.693543e-05,0.592358,0.0031096999,0.5636942675159236,0.4963217645221474,0.0,1.0,1.0,0.0527433085796178,0.0242047668301046,0.021137452,0.24933758,0.0446714884999999,0.1710202273312102,0.0997409871154762,0.060590077,0.8109076,0.138903335,0.6002701137738854,0.1248921715328706,0.11662013,0.8525596,0.616404535,0.6038826772611465,0.0710666067388832,0.3929759,0.72294426,0.6291058,0.001592356687898,0.0399043442233811,0.0,1.0,0.0,0.3897014788057325,0.0713501020268909,0.23441839,0.8034972,0.381420325,0.4471635422292993,0.0908604429847156,0.23362005,0.86007875,0.43702522,0.1332650979776114,0.1282663510458155,0.00072275574,0.96857834,0.095060815,0.1935829522595541,0.0893716813523062,0.04998084,0.6903879,0.176241455,0.2467060996990445,0.1291506574584043,0.041488644,0.81584406,0.2215517149999999,0.198532039183121,0.2264247176129007,0.021209687,0.9145428,0.079740565,0.0053531992953662,0.030248246584472,0.00022303469,0.50680894,0.0015541730999999,0.0012754384481687,0.0068707947065631,2.0767404e-05,0.13194601,0.00022914858,0.0002372118550883,0.0010149892618658,7.186318e-06,0.017021649,4.9232732500000006e-05,0.0019650922233057,0.0139977172481544,3.9273946e-05,0.23293272,0.000187705955,0.0113016606515923,0.0300953362712429,0.0012076518,0.54382724,0.0057790055,0.0106729773359872,0.0454778862128938,0.00021640568,0.48339513,0.00225367955,0.969194419710191,0.0832662347379491,0.044577714,0.99738544,0.98846188,Shawn,2
Shawn,0.5403070896019109,0.0928265953179541,0.2150333,0.84433997,0.5374588,0.2636066542611465,0.1136534252072429,0.050482232,0.6834811,0.239570885,0.4292160279171974,0.2238065026991315,0.064572796,0.9618913,0.37263374,0.2638808557643312,0.0666140017871225,0.21019366,0.54110605,0.2321815099999999,0.2892237274761146,0.1172846780205712,0.0910538,0.85596955,0.28420691,0.2277070063694267,0.4196867862434123,0.0,1.0,0.0,0.3865616539649681,0.1471434539902067,0.10084962,0.77008754,0.359767225,0.0224750321408757,0.0583906888456203,7.054079e-05,0.6873165,0.0047732317,0.1560509554140127,0.3631929254097142,0.0,1.0,0.0,0.2076536061910828,0.1482176020265309,0.031493045,0.9531453,0.18192719,0.4801938344108281,0.1759324962426079,0.11835846,0.8339323,0.506806,0.5139394972292993,0.1638408954538601,0.13298647,0.9342659,0.5102046499999999,0.5936731091242038,0.0650155702430344,0.39671254,0.7718815,0.603013835,0.0493630573248407,0.2167975750632771,0.0,1.0,0.0,0.5203385015127389,0.1218858415711484,0.2375694,0.9082919,0.510459825,0.582740866544586,0.1100860427318913,0.11979424,0.88331664,0.59330662,0.0997347961181528,0.1529737451378018,0.0006959265,0.98612356,0.0478003485,0.1663633412038216,0.0964523797161195,0.044122197,0.7892278,0.141129795,0.3638460535461784,0.2087066452501645,0.042925216,0.9118375,0.32507368,0.4465158941449044,0.3355492311476583,0.0267693,0.9509963,0.276549845,0.0324380438328025,0.0625625064865312,0.00031481203,0.459241,0.0065924999999999,0.0405030491194824,0.1105225897387973,5.5468143e-05,0.78127605,0.00152768085,0.002634078607871,0.0052262132708587,1.4904908e-05,0.040502526,0.00048931485,0.1582930520559872,0.2453245759479393,0.00035271829,0.993793,0.029187315,0.0855741701852707,0.219827169555329,0.00026833717,0.9729504,0.0065779945,0.0151936959951751,0.0657395666884166,0.00018226115,0.8171863,0.00220865245,0.6653639096871019,0.333943463582439,0.00334619,0.9962364,0.782231425,Shawn,3
Shawn,0.4242326338694267,0.0875125563030102,0.20222467,0.7481885,0.42286146,0.1450901791847133,0.0610325292116766,0.051375117,0.4814854,0.13100151,0.7239010725159236,0.1793878773677259,0.19321989,0.9663293,0.77897957,0.2346141621019108,0.0339299239446561,0.20100243,0.47962627,0.22416813,0.3063462198582802,0.1380037298554193,0.10397468,0.75216395,0.273954585,0.1863057324840764,0.3896635552407687,0.0,1.0,0.0,0.486307444165605,0.1659372476708138,0.10457991,0.81861097,0.495057565,0.0821001601466321,0.1138957009058674,5.4282635e-05,0.7060677,0.038987648,0.2707006369426751,0.4446759150319274,0.0,1.0,0.0,0.1555095540621019,0.1122629537118839,0.04422671,0.61232036,0.10992241,0.3645581641990446,0.1114819335103503,0.094316706,0.7490148,0.3610466249999999,0.7029727781847134,0.1147000376701125,0.13714176,0.9271071,0.7197714,0.6776047793949045,0.0518900968006098,0.49927875,0.7816419,0.6836544,0.0207006369426751,0.1424936928554414,0.0,1.0,0.0,0.5326462589490446,0.0888578408329248,0.25845343,0.89228666,0.533154185,0.5515896677707006,0.1096695359718854,0.26516622,0.88249004,0.5443374750000001,0.0511553085208598,0.0875892723792418,0.0006295675,0.9422563,0.0247623714999999,0.1152208579856687,0.0705051133205093,0.035669744,0.6323267,0.093643218,0.3394503928184713,0.178858309845136,0.035451848,0.94963205,0.312139925,0.5842121484012739,0.2735447344316166,0.015487359,0.9529397,0.7106752000000001,0.0850517857839172,0.0823774720517943,0.0015116727,0.43189147,0.057776913,0.2252107868169745,0.2692376259479986,0.00023121235,0.9931711,0.0929222949999999,0.003687973908535,0.004941147707295,1.7257433e-05,0.032435592,0.00167101335,0.0059106217975477,0.0193571328435398,0.00022637194,0.2049318,0.00134973385,0.1204442885494108,0.2026554730134049,0.00021791879,0.9402299,0.0509215375,0.001569454224363,0.0032690186581155,6.531189e-05,0.035982832,0.00084037365,0.55812509017293,0.3642003811749656,0.0015726842,0.9919226,0.5888288500000001,Shawn,4
Shawn,0.5296566476273885,0.0696212884285261,0.25739068,0.8296653,0.5253547000000001,0.218408089254777,0.077337672344808,0.09072142,0.71529126,0.20890873,0.3624591527070063,0.1428117989405833,0.10054882,0.8654843,0.3320547499999999,0.3077832831528662,0.0682733645705924,0.21019366,0.5337085,0.33654603,0.1639302309952229,0.0969802965360773,0.08471625,0.750779,0.1241893175,0.1640127388535031,0.3705822994515644,0.0,1.0,0.0,0.197861314433121,0.0883178438042539,0.07276038,0.50768924,0.167286965,0.0259598403538375,0.0388783383407512,8.477522e-05,0.33434385,0.0122497005,0.6178343949044586,0.4863040555179339,0.0,1.0,1.0,0.0942445623073248,0.1010029447420453,0.027371537,0.8083956,0.061521645,0.2056252070350318,0.1178108684808587,0.06381501,0.744761,0.1682043899999999,0.6361997520063695,0.1173469259065716,0.1975573,0.90619284,0.651713,0.6076975777866241,0.0598816924188887,0.38618496,0.74356794,0.611722925,0.0095541401273885,0.097354767793766,0.0,1.0,0.0,0.4834127346496815,0.0856350778465195,0.18848282,0.7928681,0.478042175,0.4827975789490445,0.1133644398113809,0.20037998,0.88946533,0.477701145,0.0769203804896496,0.0918076894249288,0.0017935503,0.6271441,0.0451815125,0.1143362344140127,0.0855762449060587,0.033255532,0.6659829,0.088430645,0.2581616962038217,0.1549170192644949,0.043329246,0.92999315,0.222486975,0.2187120741082802,0.2570672879366798,0.019445393,0.95091265,0.087470445,0.0110711036082006,0.0468152720521166,0.0003170682,0.6522994,0.0018718094,0.003127019711457,0.0107815620925743,2.1960355e-05,0.1551864,0.00023982615,0.0020566722173829,0.015740348182867,7.070347e-06,0.32349512,4.44106985e-05,0.0196824650327515,0.099956926774816,6.587793e-05,0.9387272,0.000385409655,0.0187506509971337,0.0510302250547584,0.0019610815,0.5673937,0.00630247425,0.0060595621535031,0.0223195756442481,0.00017681844,0.3024315,0.0012170376,0.9392525278519108,0.1568654709036382,0.02714908,0.9963574,0.988633135,Shawn,5
